"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,128502770,113385241,1,5,36,"F",2,2,36,0
2019,128502772,113385242,2,4,,"M",2,2,,
2019,128502771,113385242,1,4,,"M",2,2,,
2019,128502773,113385243,1,5,24,"M",0,3,24,0
2019,128502774,113385244,1,5,19,"F",1,2,19,0
2019,128502775,113385245,1,4,,"U",0,3,,
2019,128502776,113385246,1,5,24,"M",2,2,24,0
2019,128502777,113385247,1,5,68,"M",2,2,68,0
2019,128502778,113385248,1,5,38,"F",2,2,38,0
2019,128502779,113385249,1,4,,"U",0,3,,
2019,128502781,113385250,2,5,24,"M",2,2,24,0
2019,128502780,113385250,1,5,24,"M",2,2,24,0
2019,128502782,113385250,3,5,24,"M",2,2,24,0
2019,128502787,113385252,1,4,,"M",2,2,,
2019,128502789,113385254,1,5,52,"M",2,2,52,0
2019,128502790,113385255,1,5,57,"M",2,2,57,0
2019,128502791,113385256,1,5,27,"M",2,2,27,0
2019,128502792,113385257,1,4,,"M",2,3,,
2019,128502793,113385258,1,4,,"U",0,3,,
2019,128502796,113385260,1,5,45,"M",2,2,45,0
2019,128502798,113385262,1,5,10,"M",1,2,10,0
2019,128502799,113385263,1,5,22,"M",2,2,22,0
2019,128502802,113385264,3,5,17,"F",1,2,17,0
2019,128502800,113385264,1,5,16,"M",1,2,16,0
2019,128502801,113385264,2,4,,"M",1,2,,
2019,128502803,113385264,4,5,20,"F",1,2,20,0
2019,128502804,113385265,1,4,,"F",2,2,,
2019,128502805,113385266,1,4,,"U",0,3,,
2019,128502806,113385267,1,5,34,"F",2,2,34,0
2019,128502807,113385268,1,5,24,"F",1,1,20,29
2019,128502808,113385269,1,4,,"M",0,3,,
2019,128502809,113385270,1,5,48,"F",2,2,48,0
2019,128502810,113385271,1,5,28,"F",2,2,28,0
2019,128502811,113385272,1,4,,"U",0,3,,
2019,128502814,113385273,3,4,,"U",0,3,,
2019,128502813,113385273,2,4,,"F",2,2,,
2019,128502812,113385273,1,5,27,"F",2,2,25,30
2019,128502816,113385275,1,4,,"U",0,3,,
2019,128502817,113385276,1,5,11,"F",2,2,11,0
2019,128502818,113385277,0,,,"",,,,
2019,128502821,113385278,3,5,17,"F",1,2,17,0
2019,128502819,113385278,1,5,17,"M",1,3,17,0
2019,128502820,113385278,2,5,15,"M",1,2,15,0
2019,128502822,113385279,1,5,35,"M",1,1,35,0
2019,128502823,113385280,1,5,26,"F",2,2,26,0
2019,128502824,113385281,0,,,"",,,,
2019,128502825,113385282,1,5,38,"M",2,2,38,0
2019,128502826,113385283,1,5,27,"M",2,2,27,0
2019,128502827,113385284,1,5,30,"M",2,2,30,0
2019,128502828,113385285,1,5,24,"M",1,2,20,29
2019,128502829,113385286,1,4,,"U",0,3,,
2019,128502830,113385287,1,5,34,"F",2,2,34,0
2019,128502831,113385288,1,5,12,"M",2,2,12,0
2019,128502834,113385289,3,5,17,"F",1,2,17,0
2019,128502832,113385289,1,5,17,"M",1,3,17,0
2019,128502833,113385289,2,5,15,"M",1,2,15,0
2019,128502837,113385290,3,5,17,"F",1,2,17,0
2019,128502836,113385290,2,5,15,"M",1,2,15,0
2019,128502835,113385290,1,5,17,"M",1,2,17,0
2019,128502838,113385291,1,5,30,"F",1,2,30,0
2019,128502839,113385292,1,5,36,"M",1,2,36,0
2019,128502840,113385293,1,5,25,"F",2,2,25,0
2019,128502841,113385294,1,5,33,"M",1,2,33,0
2019,128502842,113385295,1,4,,"M",0,3,,
2019,128502844,113385297,1,5,28,"M",2,2,28,0
2019,128502846,113385298,2,4,,"U",0,3,,
2019,128502845,113385298,1,5,30,"M",2,2,30,0
2019,128502847,113385299,1,5,25,"M",2,2,25,0
2019,128502848,113385300,1,5,26,"M",2,2,26,0
2019,128502850,113385301,2,5,40,"F",2,2,40,0
2019,128502849,113385301,1,5,39,"F",2,2,39,0
2019,128502851,113385302,1,4,,"U",0,3,,
2019,128502853,113385303,2,5,21,"M",2,2,21,0
2019,128502852,113385303,1,4,,"M",0,3,,
2019,128502855,113385304,2,4,,"M",2,2,,
2019,128502854,113385304,1,4,,"M",2,2,,
2019,128502856,113385305,1,5,36,"F",1,2,36,0
2019,128502857,113385306,1,5,60,"M",2,2,60,0
2019,128502858,113385307,1,5,19,"M",2,2,19,0
2019,128502860,113385308,2,5,26,"M",1,1,26,0
2019,128502859,113385308,1,5,24,"M",1,2,24,0
2019,128502862,113385310,0,,,"",,,,
2019,128502863,113385311,1,4,,"U",0,3,,
2019,128502867,113385312,4,4,,"F",2,2,,
2019,128502864,113385312,1,5,22,"F",2,2,22,0
2019,128502866,113385312,3,5,27,"F",1,3,27,0
2019,128502865,113385312,2,5,23,"F",2,2,23,0
2019,128502868,113385313,0,,,"",,,,
2019,128502869,113385314,0,,,"",,,,
2019,128502870,113385315,1,5,28,"F",1,1,28,0
2019,128502871,113385316,1,5,28,"M",1,2,28,0
2019,128502872,113385317,1,5,23,"M",2,2,23,0
2019,128502876,113385318,4,4,,"U",0,3,,
2019,128502875,113385318,3,4,,"F",0,3,,
2019,128502873,113385318,1,5,26,"M",1,1,26,0
2019,128502874,113385318,2,4,,"U",0,3,,
2019,128502877,113385319,1,5,9,"M",2,2,9,0
2019,128502878,113385320,1,4,,"U",0,3,,
2019,128502879,113385321,1,5,24,"M",2,2,24,0
2019,128502881,113385322,2,5,45,"F",2,2,40,50
2019,128502880,113385322,1,5,45,"F",2,2,40,50
2019,128502883,113385323,2,5,28,"M",2,2,28,0
2019,128502882,113385323,1,5,20,"M",2,2,20,0
2019,128502884,113385324,1,5,65,"F",1,2,65,0
2019,128502885,113385325,1,4,,"U",0,3,,
2019,128502886,113385326,1,4,,"U",0,3,,
2019,128502888,113385327,2,5,21,"F",2,2,21,0
2019,128502887,113385327,1,5,22,"F",2,2,22,0
2019,128502889,113385328,1,5,17,"M",2,2,17,0
2019,128502892,113385330,1,5,15,"M",2,2,15,0
2019,128502893,113385330,2,5,14,"F",2,2,14,0
2019,128502894,113385331,1,5,21,"M",1,2,21,0
2019,128502895,113385332,1,5,45,"M",1,1,45,0
2019,128502896,113385333,1,5,45,"M",1,1,45,0
2019,128502897,113385334,1,5,20,"F",2,3,20,0
2019,128502899,113385335,2,5,21,"M",2,2,21,0
2019,128502898,113385335,1,5,32,"F",2,2,32,0
2019,128502900,113385336,1,4,,"U",0,3,,
2019,128502901,113385337,1,5,15,"M",2,2,15,0
2019,128502902,113385338,1,4,,"U",0,3,,
2019,128502903,113385339,1,5,31,"F",2,3,31,0
2019,128502904,113385340,1,4,,"U",0,3,,
2019,128502905,113385341,1,4,,"F",2,2,,
2019,128502906,113385342,1,4,,"U",0,3,,
2019,128502907,113385343,1,5,30,"F",2,2,30,0
2019,128502908,113385344,0,,,"",,,,
2019,128502909,113385345,1,5,31,"M",1,2,31,0
2019,128502910,113385346,1,5,55,"F",1,2,50,60
2019,128502912,113385347,2,4,,"M",2,3,,
2019,128502913,113385347,3,4,,"M",2,3,,
2019,128502911,113385347,1,4,,"M",2,3,,
2019,128502914,113385348,1,4,,"U",0,3,,
2019,128502915,113385349,0,,,"",,,,
2019,128502916,113385350,1,5,40,"F",1,3,40,0
2019,128502918,113385351,2,4,,"M",0,2,,
2019,128502917,113385351,1,4,,"F",0,3,,
2019,128502919,113385352,1,4,,"U",0,3,,
2019,128502920,113385353,1,5,35,"M",1,2,35,0
2019,128502921,113385354,1,5,41,"M",1,2,41,0
2019,128502922,113385355,1,5,24,"F",2,2,24,0
2019,128502923,113385356,0,,,"",,,,
2019,128502925,113385358,1,5,16,"M",1,2,16,0
2019,128502926,113385359,1,4,,"M",2,3,,
2019,128502927,113385360,1,5,34,"M",2,2,34,0
2019,128502928,113385361,1,5,28,"M",2,3,28,0
2019,128502929,113385362,1,5,40,"M",2,2,40,0
2019,128502930,113385363,1,5,45,"M",1,2,45,0
2019,128502939,113385364,9,4,,"M",2,2,,
2019,128502938,113385364,8,4,,"M",2,2,,
2019,128502937,113385364,7,4,,"M",2,2,,
2019,128502936,113385364,6,4,,"M",2,2,,
2019,128502934,113385364,4,4,,"M",2,2,,
2019,128502933,113385364,3,4,,"M",2,2,,
2019,128502935,113385364,5,4,,"M",2,2,,
2019,128502931,113385364,1,4,,"M",2,2,,
2019,128502932,113385364,2,4,,"U",0,3,,
2019,128502941,113385365,2,4,,"M",0,3,,
2019,128502940,113385365,1,4,,"M",0,3,,
2019,128502942,113385366,1,5,28,"M",2,2,28,0
2019,128502943,113385367,1,5,20,"F",1,1,20,0
2019,128502944,113385368,1,5,24,"M",2,2,24,0
2019,128502945,113385369,1,5,19,"M",2,2,19,0
2019,128502946,113385370,1,5,34,"M",2,2,34,0
2019,128502947,113385371,1,4,,"U",0,3,,
2019,128502948,113385372,1,5,45,"F",1,1,40,50
2019,128502949,113385373,1,5,45,"F",2,2,40,50
2019,128502950,113385374,0,,,"",,,,
2019,128502951,113385375,0,,,"",,,,
2019,128502952,113385376,1,5,55,"M",1,2,50,60
2019,128504022,113401213,1,5,28,"M",2,2,28,0
2019,128502953,113385377,1,5,35,"F",2,2,35,0
2019,128502954,113385377,2,4,,"U",0,3,,
2019,128502955,113385378,1,4,,"U",0,3,,
2019,128502956,113385379,1,5,30,"M",0,3,30,0
2019,128502957,113385380,1,5,35,"M",1,2,35,0
2019,128502958,113385381,1,5,20,"F",1,2,20,0
2019,128502959,113385382,1,5,14,"M",2,2,14,0
2019,128502960,113385383,1,5,14,"M",1,2,14,0
2019,128502961,113385384,0,,,"",,,,
2019,128502962,113385385,0,,,"",,,,
2019,128502964,113385387,1,4,,"U",0,3,,
2019,128502965,113385388,0,,,"",,,,
2019,128502966,113385389,1,5,30,"M",2,2,25,35
2019,128502967,113385389,2,5,30,"M",2,2,25,35
2019,128502969,113385390,2,5,17,"M",2,2,17,0
2019,128502968,113385390,1,5,18,"M",2,2,18,0
2019,128502970,113385391,1,5,11,"M",1,2,11,0
2019,128502971,113385392,1,4,,"M",1,3,,
2019,128502972,113385393,1,4,,"U",0,3,,
2019,128502973,113385394,1,4,,"M",0,3,,
2019,128502974,113385394,2,4,,"M",0,3,,
2019,128502976,113385396,1,5,46,"M",1,2,46,0
2019,128502977,113385397,1,5,34,"M",2,2,34,0
2019,128502980,113385399,2,5,19,"M",2,2,18,20
2019,128502979,113385399,1,5,17,"F",2,2,17,0
2019,128502981,113385399,3,5,18,"F",2,2,18,0
2019,128502982,113385400,1,4,,"F",2,3,,
2019,128502983,113385401,1,5,52,"M",1,2,52,0
2019,128502985,113385402,2,4,,"U",0,3,,
2019,128502984,113385402,1,4,,"U",0,3,,
2019,128502986,113385403,1,5,55,"F",1,2,55,0
2019,128502987,113385404,1,4,,"U",0,3,,
2019,128502989,113385406,1,4,,"M",2,2,,
2019,128502990,113385406,2,4,,"M",2,2,,
2019,128502991,113385407,1,5,62,"M",1,2,62,0
2019,128502992,113385408,1,4,,"U",0,2,,
2019,128502993,113385409,1,5,45,"F",2,2,45,0
2019,128502994,113385410,1,5,44,"M",2,2,44,0
2019,128502995,113385411,1,5,20,"M",2,2,20,0
2019,128502996,113385412,1,4,,"U",0,3,,
2019,128502997,113385413,1,5,30,"M",1,2,30,0
2019,128502999,113385415,1,5,20,"F",1,1,20,0
2019,128503001,113385416,2,5,26,"M",2,2,26,0
2019,128503000,113385416,1,5,22,"M",2,2,22,0
2019,128503003,113385417,2,5,12,"F",1,1,12,0
2019,128503002,113385417,1,5,12,"M",1,2,12,0
2019,128503004,113385417,3,5,14,"M",1,1,14,0
2019,128503005,113385418,1,4,,"U",0,3,,
2019,128503006,113385419,1,5,22,"M",2,2,22,0
2019,128503007,113385420,1,5,30,"M",1,2,30,0
2019,128503009,113385422,1,5,35,"M",2,2,35,0
2019,128503010,113385423,1,5,22,"M",1,2,22,0
2019,128503011,113385424,1,5,67,"M",1,2,67,0
2019,128503014,113385426,1,5,21,"M",2,2,21,0
2019,128503015,113385427,1,5,37,"M",1,1,37,0
2019,128503016,113385428,1,5,30,"M",1,2,30,0
2019,128503018,113385429,2,5,14,"U",2,2,14,0
2019,128503017,113385429,1,5,14,"M",1,2,14,0
2019,128503019,113385430,1,5,41,"F",2,2,41,0
2019,128503020,113385431,1,5,33,"M",2,2,33,0
2019,128503021,113385431,2,5,28,"F",2,2,28,0
2019,128503022,113385432,1,5,26,"F",2,2,26,0
2019,128503023,113385433,1,4,,"U",0,3,,
2019,128503024,113385434,1,4,,"M",2,2,,
2019,128503025,113385435,0,,,"",,,,
2019,128503026,113385436,1,5,22,"M",2,2,22,0
2019,128503027,113385437,1,5,28,"M",1,2,28,0
2019,128503028,113385438,1,5,42,"F",2,2,42,0
2019,128503030,113385440,1,5,35,"M",2,2,35,0
2019,128503031,113385441,1,5,32,"M",2,2,32,0
2019,128503034,113385443,1,5,23,"M",2,2,23,0
2019,128503035,113385444,1,5,21,"M",2,2,21,0
2019,128503036,113385445,1,5,46,"M",2,2,46,0
2019,128503037,113385446,1,5,19,"F",2,2,19,0
2019,128503038,113385447,1,5,24,"M",1,1,24,0
2019,128503039,113385448,1,5,31,"M",2,2,31,0
2019,128503040,113385449,1,5,12,"F",2,2,10,14
2019,128503043,113385450,3,5,18,"M",1,3,18,0
2019,128503041,113385450,1,5,18,"M",2,3,18,0
2019,128503042,113385450,2,5,18,"M",1,3,18,0
2019,128503044,113385450,4,5,18,"M",1,3,18,0
2019,128503045,113385451,1,5,11,"U",2,3,8,15
2019,128503046,113385452,1,5,42,"F",2,2,42,0
2019,128503047,113385453,1,5,23,"M",2,2,23,0
2019,128503050,113385454,3,4,,"M",2,3,,
2019,128503051,113385454,4,4,,"M",2,3,,
2019,128503048,113385454,1,4,,"M",2,3,,
2019,128503049,113385454,2,4,,"M",2,3,,
2019,128503052,113385455,1,5,38,"M",2,2,38,0
2019,128503054,113385457,1,5,47,"M",2,2,47,0
2019,128503055,113385458,1,5,41,"M",2,2,41,0
2019,128503056,113385459,1,4,,"U",0,3,,
2019,128503057,113385460,1,5,25,"F",1,2,25,0
2019,128503058,113385461,0,,,"",,,,
2019,128503059,113385462,1,5,20,"M",2,2,20,0
2019,128503060,113385463,1,5,16,"M",2,2,13,19
2019,128503061,113385463,2,5,16,"U",0,3,13,19
2019,128503062,113385464,1,5,42,"F",2,2,40,45
2019,128503063,113385465,1,5,29,"M",1,2,29,0
2019,128503064,113385466,1,5,39,"M",1,2,39,0
2019,128503066,113385467,2,5,24,"M",1,2,24,25
2019,128503067,113385467,3,5,16,"M",1,1,16,17
2019,128503065,113385467,1,5,22,"M",1,1,15,29
2019,128503068,113385468,1,5,23,"F",2,2,23,0
2019,128503069,113385469,0,,,"",,,,
2019,128503070,113385470,1,5,22,"M",1,1,15,29
2019,128503071,113385471,0,,,"",,,,
2019,128503072,113385472,1,5,51,"M",1,2,51,0
2019,128503073,113385473,1,5,60,"M",1,2,60,0
2019,128503074,113385474,1,5,20,"M",2,2,20,0
2019,128503076,113385474,3,5,20,"M",2,2,20,0
2019,128503075,113385474,2,5,20,"M",2,2,20,0
2019,128503077,113385475,1,4,,"M",2,2,,
2019,128503079,113385477,1,5,50,"M",2,2,50,0
2019,128503080,113385478,1,5,30,"F",2,2,30,0
2019,128503081,113385479,1,5,22,"F",1,2,22,0
2019,128503082,113385480,1,5,32,"M",1,1,32,0
2019,128503083,113385481,1,5,35,"M",2,2,35,0
2019,128503085,113385482,2,4,,"U",0,3,,
2019,128503084,113385482,1,4,,"U",0,3,,
2019,128503086,113385483,1,4,,"U",0,3,,
2019,128503087,113385484,1,5,84,"M",1,2,84,0
2019,128503088,113385484,2,5,80,"F",1,2,80,0
2019,128503089,113385485,1,5,33,"M",2,2,33,0
2019,128503090,113385486,1,4,,"U",0,3,,
2019,128503091,113385487,1,5,51,"M",2,2,51,0
2019,128503093,113385489,1,4,,"M",0,3,,
2019,128503094,113385490,1,5,20,"F",1,1,19,21
2019,128503096,113385491,2,5,28,"M",1,2,28,0
2019,128503095,113385491,1,5,16,"M",1,2,16,0
2019,128503099,113385492,3,5,15,"M",2,2,15,0
2019,128503097,113385492,1,5,14,"M",2,2,14,0
2019,128503098,113385492,2,5,14,"M",2,2,14,0
2019,128503100,113385493,1,5,52,"F",2,2,52,0
2019,128503101,113385494,1,5,26,"F",2,2,26,0
2019,128503104,113385496,1,4,,"U",0,3,,
2019,128503105,113385497,1,4,,"U",0,3,,
2019,128503106,113385497,2,4,,"U",0,3,,
2019,128503107,113385498,1,4,,"M",0,3,,
2019,128503108,113385499,1,5,52,"F",2,2,52,0
2019,128503109,113385500,1,5,37,"M",1,2,37,0
2019,128503110,113385501,0,,,"",,,,
2019,128503111,113385502,0,,,"",,,,
2019,128503112,113385503,1,5,22,"F",2,2,20,25
2019,128503113,113385503,2,5,22,"F",2,2,20,25
2019,128503114,113385503,3,5,22,"F",2,2,20,25
2019,128503115,113385504,1,5,24,"M",2,2,24,0
2019,128503116,113385505,1,5,12,"M",1,2,12,0
2019,128503117,113385506,1,5,12,"F",1,3,12,0
2019,128503118,113385507,1,4,,"U",0,3,,
2019,128503119,113385508,1,5,18,"M",2,2,18,0
2019,128503120,113385509,1,5,55,"F",2,2,55,0
2019,128503121,113385510,1,5,48,"F",1,2,48,0
2019,128503123,113385512,1,5,22,"M",1,3,22,0
2019,128503124,113385513,1,5,12,"M",1,1,12,0
2019,128503126,113385515,1,5,53,"M",1,2,53,0
2019,128503127,113385516,1,5,54,"M",2,2,54,0
2019,128503128,113385517,1,5,40,"M",1,2,40,0
2019,128503130,113385518,2,5,18,"M",2,3,16,20
2019,128503132,113385518,4,5,18,"M",2,3,16,20
2019,128503129,113385518,1,5,18,"M",2,3,16,20
2019,128503131,113385518,3,5,18,"M",2,3,16,20
2019,128503133,113385519,1,4,,"U",0,3,,
2019,128503135,113385520,2,5,25,"M",1,2,20,30
2019,128503134,113385520,1,5,25,"M",1,2,20,30
2019,128503136,113385521,1,5,27,"M",2,2,27,0
2019,128503137,113385521,2,5,32,"M",2,2,32,0
2019,128503138,113385522,1,5,17,"F",2,2,17,0
2019,128503139,113385523,1,5,17,"F",2,2,17,0
2019,128503141,113385523,3,5,19,"F",2,2,19,20
2019,128503249,113385604,1,5,23,"M",1,2,23,0
2019,128503250,113385605,0,,,"",,,,
2019,128503251,113385606,1,5,30,"M",2,2,30,0
2019,128503252,113385607,1,5,27,"M",2,2,27,0
2019,128503253,113385608,1,5,39,"M",2,2,39,0
2019,128503254,113385609,1,5,50,"F",2,2,50,0
2019,128503255,113385610,1,5,45,"F",1,2,45,0
2019,128503256,113385611,1,5,37,"F",1,2,37,0
2019,128503257,113385612,0,,,"",,,,
2019,128503258,113385613,1,5,20,"M",2,2,20,0
2019,128503259,113385614,1,5,34,"M",2,2,34,0
2019,128503260,113385615,1,5,67,"M",2,2,67,0
2019,128503261,113385616,1,5,28,"F",2,2,28,0
2019,128503262,113385617,1,4,,"U",0,3,,
2019,128503263,113385618,1,5,27,"M",2,2,27,0
2019,128503264,113385619,1,5,20,"M",2,2,20,0
2019,128503266,113385620,2,5,18,"M",2,2,18,0
2019,128503265,113385620,1,5,36,"M",1,2,36,0
2019,128503267,113385620,3,4,,"U",0,3,,
2019,128503268,113385621,1,5,27,"M",2,2,27,0
2019,128503269,113385622,1,5,25,"M",2,2,25,0
2019,128503270,113385623,1,4,,"U",0,3,,
2019,128503271,113385624,1,5,50,"M",1,2,50,0
2019,128503272,113385624,2,5,28,"F",1,2,28,0
2019,128503273,113385625,1,4,,"U",0,3,,
2019,128503274,113385626,1,4,,"M",2,3,,
2019,128503275,113385626,2,4,,"M",2,3,,
2019,128503278,113385626,5,4,,"M",2,3,,
2019,128503279,113385626,6,4,,"M",2,3,,
2019,128503276,113385626,3,4,,"M",2,3,,
2019,128503277,113385626,4,4,,"M",2,3,,
2019,128503280,113385627,1,5,56,"M",1,2,56,0
2019,128503283,113385629,0,,,"",,,,
2019,128503284,113385630,1,4,,"U",0,3,,
2019,128503285,113385631,1,5,28,"F",2,2,28,0
2019,128503286,113385632,1,5,17,"F",1,2,17,0
2019,128503287,113385633,1,5,26,"F",2,2,26,0
2019,128503288,113385634,1,5,39,"M",2,2,39,0
2019,128503289,113385635,1,5,32,"M",2,2,32,0
2019,128503291,113385636,2,5,20,"M",2,2,20,0
2019,128503290,113385636,1,5,20,"M",2,2,20,0
2019,128503292,113385637,1,5,25,"M",2,2,25,0
2019,128503293,113385638,1,5,58,"M",1,2,58,0
2019,128503295,113385640,1,5,18,"F",2,2,18,0
2019,128503296,113385641,1,4,,"U",0,3,,
2019,128503297,113385642,1,5,17,"M",2,2,17,0
2019,128503298,113385642,2,5,17,"M",2,2,17,0
2019,128503300,113385644,1,5,24,"F",2,2,24,0
2019,128503301,113385645,1,5,13,"M",2,2,13,0
2019,128503302,113385645,2,5,15,"M",2,2,15,0
2019,128503304,113385647,1,5,30,"M",1,2,30,0
2019,128503305,113385648,1,5,34,"F",2,2,34,0
2019,128503306,113385649,1,5,14,"M",2,2,14,0
2019,128503308,113385651,1,5,65,"M",1,2,65,0
2019,128503309,113385652,1,5,52,"M",1,2,52,0
2019,128503310,113385653,1,5,30,"M",2,2,30,0
2019,128503311,113385654,1,5,25,"M",2,2,25,0
2019,128503312,113385655,1,5,33,"F",1,2,33,0
2019,128503313,113385656,0,,,"",,,,
2019,128503314,113385657,1,5,19,"M",2,2,19,0
2019,128503315,113385658,1,4,,"U",0,3,,
2019,128503140,113385523,2,5,20,"F",2,2,20,0
2019,128503142,113385524,0,,,"",,,,
2019,128503143,113385525,1,5,15,"M",2,2,15,0
2019,128503144,113385526,1,4,,"U",0,3,,
2019,128503145,113385527,0,,,"",,,,
2019,128503146,113385528,1,5,17,"F",2,2,17,0
2019,128503147,113385529,1,5,45,"M",1,2,45,0
2019,128503148,113385530,1,5,10,"M",2,2,10,0
2019,128503149,113385531,1,5,12,"M",2,2,12,0
2019,128503150,113385532,0,,,"",,,,
2019,128503151,113385533,1,4,,"U",0,3,,
2019,128503154,113385535,0,,,"",,,,
2019,128503155,113385536,1,5,35,"F",1,2,35,0
2019,128503156,113385537,1,5,35,"F",2,2,35,0
2019,128503157,113385538,1,4,,"U",0,3,,
2019,128503161,113385540,0,,,"",,,,
2019,128503162,113385541,1,4,,"M",1,2,,
2019,128503163,113385542,0,,,"",,,,
2019,128503164,113385543,1,5,20,"M",2,2,20,0
2019,128503165,113385544,1,5,31,"M",1,2,31,0
2019,128503170,113385546,2,5,27,"M",2,2,27,0
2019,128503169,113385546,1,5,28,"M",2,2,28,0
2019,128503173,113385548,1,4,,"M",2,2,,
2019,128503174,113385548,2,4,,"M",2,2,,
2019,128503175,113385549,1,4,,"M",1,3,,
2019,128503176,113385550,1,5,35,"M",2,2,35,0
2019,128503177,113385551,1,5,38,"M",2,2,38,0
2019,128503180,113385552,3,5,20,"M",0,3,20,0
2019,128503178,113385552,1,5,20,"M",0,3,20,0
2019,128503179,113385552,2,5,18,"M",2,3,18,0
2019,128503181,113385552,4,5,20,"M",0,3,20,0
2019,128503183,113385553,2,5,18,"M",2,2,18,0
2019,128503182,113385553,1,5,31,"M",2,2,31,0
2019,128503184,113385554,1,5,23,"M",2,2,23,0
2019,128503185,113385555,0,,,"",,,,
2019,128503186,113385556,1,5,31,"M",2,2,31,0
2019,128503187,113385557,0,,,"",,,,
2019,128503188,113385558,1,5,26,"M",1,2,26,0
2019,128503191,113385560,1,5,44,"F",1,3,40,49
2019,128503194,113385561,3,5,12,"M",1,3,12,0
2019,128503192,113385561,1,5,14,"M",2,3,14,0
2019,128503193,113385561,2,5,15,"M",2,3,15,0
2019,128503195,113385562,1,5,30,"M",2,2,30,0
2019,128503196,113385563,1,5,10,"M",2,2,10,0
2019,128503197,113385564,0,,,"",,,,
2019,128503198,113385565,1,4,,"U",0,3,,
2019,128503199,113385566,1,5,56,"M",1,2,56,0
2019,128503200,113385567,1,5,35,"M",2,2,35,0
2019,128503201,113385567,2,5,29,"F",2,2,29,0
2019,128503202,113385568,1,4,,"F",0,3,,
2019,128503204,113385570,1,4,,"U",0,3,,
2019,128503205,113385571,1,5,22,"F",1,2,20,25
2019,128503206,113385572,1,5,47,"M",1,1,47,0
2019,128503207,113385573,1,4,,"U",0,3,,
2019,128503209,113385574,2,5,44,"M",1,2,40,49
2019,128503208,113385574,1,5,48,"M",2,2,48,49
2019,128503210,113385574,3,5,47,"M",1,2,40,55
2019,128503211,113385575,1,5,18,"F",2,2,18,0
2019,128503212,113385576,1,5,27,"M",1,2,27,0
2019,128503213,113385577,1,5,30,"M",2,2,30,0
2019,128503214,113385578,1,5,16,"M",2,2,15,17
2019,128503216,113385578,3,4,,"U",0,3,,
2019,128503215,113385578,2,5,16,"M",2,2,15,17
2019,128503218,113385580,1,4,,"U",0,3,,
2019,128503219,113385581,1,5,36,"F",2,2,36,0
2019,128503220,113385582,1,4,,"U",0,3,,
2019,128503221,113385583,1,5,24,"M",2,2,24,0
2019,128503222,113385584,1,4,,"U",0,3,,
2019,128503223,113385585,1,4,,"M",1,3,,
2019,128503224,113385586,0,,,"",,,,
2019,128503225,113385587,1,4,,"U",0,3,,
2019,128503226,113385588,1,5,44,"M",1,2,44,0
2019,128503227,113385589,0,,,"",,,,
2019,128503228,113385590,1,4,,"U",0,3,,
2019,128503229,113385591,0,,,"",,,,
2019,128503230,113385592,0,,,"",,,,
2019,128503231,113385593,1,4,,"U",0,3,,
2019,128503232,113385594,1,4,,"U",0,3,,
2019,128503238,113385595,6,4,,"M",2,3,,
2019,128503233,113385595,1,4,,"M",2,3,,
2019,128503234,113385595,2,4,,"M",2,3,,
2019,128503236,113385595,4,4,,"M",2,3,,
2019,128503237,113385595,5,4,,"M",2,3,,
2019,128503235,113385595,3,4,,"M",2,3,,
2019,128503239,113385596,1,5,37,"M",1,2,37,0
2019,128503240,113385597,1,5,27,"M",1,2,27,0
2019,128503242,113385598,2,5,20,"M",2,2,20,0
2019,128503241,113385598,1,5,20,"M",2,2,20,0
2019,128503243,113385599,0,,,"",,,,
2019,128503244,113385600,0,,,"",,,,
2019,128503245,113385601,1,5,30,"M",1,3,20,40
2019,128503247,113385602,2,5,25,"M",2,2,25,0
2019,128503246,113385602,1,5,20,"M",2,2,20,0
2019,128503248,113385603,1,5,18,"M",1,1,18,0
2019,128503317,113385660,1,5,25,"F",2,2,23,27
2019,128503318,113385661,1,4,,"U",0,3,,
2019,128503319,113385662,1,5,21,"F",1,1,21,0
