"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,142130003,117069796,5,"C",20,,""
2019,142130005,117069797,5,"C",20,,""
2019,142130006,117069798,45,"C",23,,""
2019,142130008,117069799,5,"C",14,,""
2019,142130007,117069799,51,"C",14,,""
2019,142130009,117069800,45,"C",20,,""
2019,142130010,117069801,45,"C",20,,""
2019,142130011,117069802,51,"C",20,,""
2019,142130012,117069803,39,"C",13,,""
2019,142130013,117069804,14,"C",18,,""
2019,142130014,117069805,20,"C",13,,""
2019,142130015,117069806,45,"C",20,,""
2019,146745301,121202027,5,"C",13,,""
2019,146745302,121202028,5,"C",20,,""
2019,146745303,121202029,51,"C",20,,""
2019,146745304,121202030,51,"C",20,,""
2019,146745305,121202031,51,"C",20,,""
2019,146745306,121202032,23,"C",23,,""
2019,146745307,121202033,40,"C",13,,""
2019,146745308,121202034,45,"C",23,,""
2019,146745309,121202035,14,"C",20,,""
2019,146745310,121202036,51,"C",20,,""
2019,146745311,121202037,11,"C",2,,""
2019,146745312,121202038,7,"C",20,,""
2019,146745313,121202039,11,"C",12,,""
2019,146745314,121202040,45,"C",20,,""
2019,146745315,121202041,45,"C",20,,""
2019,146745316,121202042,23,"C",24,,""
2019,146745317,121202043,45,"C",41,,""
2019,146745318,121202044,51,"C",20,,""
2019,146745319,121202045,49,"C",20,,"N"
2019,146745320,121202046,45,"C",23,,""
2019,146745321,121202047,45,"C",20,,""
2019,146745322,121202048,45,"C",23,,""
2019,146745323,121202049,40,"C",13,,""
2019,146745325,121202051,51,"C",41,,""
2019,146745326,121202052,44,"C",20,,""
2019,146745327,121202053,23,"C",7,,""
2019,146745328,121202054,39,"C",20,,""
2019,146745329,121202054,5,"C",20,,""
2019,146745330,121202055,40,"C",13,,""
2019,146745331,121202056,45,"C",20,,""
2019,146745332,121202057,45,"C",46,,""
2019,146745333,121202058,51,"C",20,,""
2019,146745334,121202058,5,"C",20,,""
2019,146745335,121202059,45,"C",8,,""
2019,146745336,121202060,45,"C",24,,""
2019,146745398,121202112,45,"C",20,,""
2019,146745337,121202061,15,"C",13,,""
2019,146745338,121202062,14,"C",20,,""
2019,146745339,121193841,27,"C",20,,""
2019,146756202,121193841,5,"C",20,,""
2019,146745340,121202063,51,"C",5,,""
2019,146745341,121202064,51,"C",20,,""
2019,146745342,121202065,23,"C",8,,""
2019,146745343,121202066,51,"C",20,,""
2019,146745344,121202067,45,"C",20,,""
2019,146745345,121202068,51,"C",13,,""
2019,146745346,121202069,51,"C",23,,""
2019,146745347,121202070,51,"C",20,,""
2019,146745348,121202071,23,"A",12,,""
2019,146745349,121202072,51,"C",20,,""
2019,146745351,121193846,7,"C",20,,""
2019,146745357,121202076,5,"C",20,,""
2019,146745356,121202076,49,"C",20,,"F"
2019,146745358,121202077,27,"C",20,,""
2019,146745360,121202080,23,"C",12,,""
2019,146745362,121202081,5,"C",20,,""
2019,146745361,121202081,51,"C",20,,""
2019,146745363,121202082,5,"C",20,,""
2019,146745364,121202083,49,"C",20,,"F"
2019,146745365,121202083,5,"C",20,,""
2019,146745367,121202084,5,"C",20,,""
2019,146745366,121202084,49,"C",20,,"N"
2019,146756336,121193959,5,"C",20,,""
2019,146745372,121202087,21,"C",20,,""
2019,146745373,121202088,28,"C",13,,""
2019,146745374,121202089,51,"C",20,,""
2019,146745375,121202090,40,"A",18,,""
2019,146745378,121202091,51,"C",12,,""
2019,146745379,121202092,27,"C",46,,""
2019,146756459,121202096,51,"C",20,,""
2019,146745383,121202097,51,"C",20,,""
2019,146745384,121202098,5,"C",13,,""
2019,146745385,121202099,11,"C",21,,""
2019,146745386,121202100,14,"C",20,,""
2019,146745387,121202101,14,"C",20,,""
2019,146745388,121202102,14,"C",13,,""
2019,146745389,121202103,14,"C",20,,""
2019,146745390,121202104,44,"C",20,,""
2019,146745391,121202105,51,"C",1,,""
2019,146745392,121202106,5,"C",20,,""
2019,146745393,121202107,45,"C",20,,""
2019,146745394,121202108,45,"C",20,,""
2019,146745395,121202109,23,"C",7,,""
2019,146745396,121202110,23,"C",8,,""
2019,146745397,121202111,23,"C",8,,""
2019,146745399,121202113,51,"C",20,,""
2019,146745400,121202114,49,"C",20,,"N"
2019,146745402,121202116,40,"C",13,,""
2019,146745403,121202117,51,"C",18,,""
2019,146745404,121202118,51,"C",14,,""
2019,146745405,121202119,16,"C",13,,""
2019,146745406,121202120,7,"C",13,,""
2019,146745407,121202121,21,"C",20,,""
2019,146745408,121202122,16,"C",14,,""
2019,146745409,121202123,51,"C",20,,""
2019,146745411,121202124,39,"C",13,,""
2019,146745410,121202124,16,"C",13,,""
2019,146745412,121202125,51,"C",20,,""
2019,146745413,121202126,21,"C",20,,""
2019,146745414,121202127,11,"C",21,,""
2019,146745415,121202128,11,"C",21,,""
2019,146745416,121202129,23,"C",23,,""
2019,146745417,121202130,41,"C",2,,""
2019,146745418,121202131,14,"C",13,,""
2019,146745419,121202132,5,"C",14,,""
2019,146745420,121202133,41,"C",20,,""
2019,146745421,121202134,21,"C",30,,""
2019,146745422,121202135,5,"C",20,,""
2019,146745423,121202136,11,"C",2,,""
2019,146745424,121202137,51,"C",20,,""
2019,146745425,121202138,44,"C",20,,""
2019,146745426,121202139,45,"C",13,,""
2019,146745427,121202140,51,"C",20,,""
2019,146745428,121202140,5,"C",20,,""
2019,146745429,121202141,45,"C",20,,""
2019,146745430,121202142,45,"C",18,,""
2019,146745431,121202143,45,"C",6,,""
2019,146745432,121202144,27,"C",14,,""
2019,146745433,121202145,5,"C",20,,""
2019,146745434,121202146,49,"C",23,,"F"
2019,146745435,121202146,5,"C",23,,""
2019,146745436,121202147,45,"C",23,,""
2019,146745437,121202147,46,"C",23,,""
2019,146745438,121202148,27,"C",20,,""
2019,146745439,121202149,44,"C",17,,""
2019,146745440,121202150,39,"C",13,,""
2019,142130016,117069807,45,"C",18,,""
2019,142130017,117069808,46,"C",20,,""
2019,142130026,117069816,21,"C",20,,""
2019,142130027,117069817,5,"C",4,,""
2019,142130028,117069818,41,"C",7,,""
2019,142130029,117069819,45,"C",46,,""
2019,142130018,117069809,5,"C",2,,""
2019,142130019,117069810,2,"C",2,,""
2019,142130020,117069811,45,"C",20,,""
2019,142130021,117069811,51,"C",20,,""
2019,142130022,117069812,45,"C",20,,""
2019,142130023,117069813,2,"C",5,,""
2019,142130024,117069814,40,"C",20,,""
2019,142130025,117069815,7,"C",18,,""
2019,142130030,117069820,45,"C",20,,""
2019,142130031,117069821,45,"C",20,,""
2019,142130032,117069822,41,"C",24,,""
2019,142130033,117069823,5,"C",20,,""
2019,142130034,117069824,46,"C",20,,""
2019,142130035,117069825,51,"C",20,,""
2019,142130036,117069826,14,"C",20,,""
2019,142130037,117069826,5,"C",20,,""
2019,142130038,117069827,23,"C",8,,""
2019,142130039,117069828,23,"C",23,,""
2019,142130041,117069830,5,"C",20,,""
2019,142130042,117069831,43,"C",20,,""
2019,142130043,117069832,27,"C",20,,""
2019,142130044,117069833,45,"C",20,,""
2019,142130045,117069834,46,"C",20,,""
2019,142130046,117069835,39,"C",13,,""
2019,142130049,117069838,51,"C",20,,""
2019,142130051,117069839,5,"C",20,,""
2019,142130050,117069839,27,"C",20,,""
2019,142130052,117069840,49,"C",20,,"F"
2019,142130053,117069840,5,"C",20,,""
2019,142130054,117069841,44,"C",5,,""
2019,142130055,117069842,45,"C",24,,""
2019,142130057,117069843,51,"C",20,,""
2019,142130056,117069843,45,"C",20,,""
2019,142130058,117069844,45,"C",13,,""
2019,142130059,117069845,51,"C",8,,""
2019,142130060,117069846,5,"C",20,,""
2019,142130061,117069847,51,"C",13,,""
2019,142130063,117069849,49,"C",20,,"N"
2019,142130064,117069850,51,"C",20,,""
2019,142130065,117069850,5,"C",20,,""
2019,142130066,117069851,40,"A",18,,""
2019,142130067,117069852,51,"C",20,,""
2019,142130068,117069853,5,"C",20,,""
2019,142130069,117069854,16,"C",13,,""
2019,142130070,117069855,51,"C",13,,""
2019,142130071,117069856,27,"C",13,,""
2019,142130072,117069857,5,"C",20,,""
2019,142130073,117069858,51,"C",3,,""
2019,142130074,117069859,51,"C",20,,""
2019,142130077,117069861,49,"A",20,,"F"
2019,142130078,117069862,49,"C",20,,"N"
2019,142130081,117069863,49,"C",20,,"N"
2019,142130079,117069863,45,"C",20,,""
2019,142130080,117069863,40,"C",20,,""
2019,142130082,117069864,21,"C",18,,""
2019,142130083,117069865,45,"C",20,,""
2019,142130084,117069866,7,"C",18,,""
2019,142130085,117069867,5,"C",18,,""
2019,142130086,117069868,5,"C",20,,""
2019,142130087,117069869,23,"C",7,,""
2019,142130088,117069870,8,"C",20,,""
2019,142130089,117069871,14,"C",20,,""
2019,142130090,117069872,5,"C",20,,""
2019,142130091,117069873,5,"C",20,,""
2019,142130092,117069874,14,"C",20,,""
2019,142130093,117069875,45,"C",20,,""
2019,142130095,117069876,5,"C",20,,""
2019,142130094,117069876,49,"C",20,,"F"
2019,142130096,117069877,41,"C",8,,""
2019,142130097,117069878,14,"C",20,,""
2019,142130098,117069879,5,"C",20,,""
2019,142130099,117069880,5,"C",20,,""
2019,142130100,117069881,45,"C",20,,""
2019,142130101,117069882,5,"C",13,,""
2019,142130102,117069883,49,"C",20,,"N"
2019,142130103,117069884,45,"C",46,,""
2019,142130104,117069885,5,"C",20,,""
2019,142130105,117069886,44,"C",20,,""
2019,142130107,117069887,5,"C",18,,""
2019,142130106,117069887,14,"C",18,,""
2019,142130108,117069888,2,"A",2,,""
2019,142130109,117069889,35,"C",46,,""
2019,142130110,117069890,23,"C",8,,""
2019,142130111,117069891,5,"C",20,,""
2019,142130112,117069892,27,"C",20,,""
2019,142130113,117069893,39,"A",20,,""
2019,142130115,117069894,51,"C",23,,""
2019,142130114,117069894,29,"C",23,,""
2019,142130116,117069895,51,"C",25,,""
2019,142130117,117069896,51,"C",20,,""
2019,142130119,117069897,27,"C",13,,""
2019,142130118,117069897,29,"C",13,,""
2019,142130120,117069898,5,"C",20,,""
2019,142130121,117069899,27,"C",20,,""
2019,142130122,117069900,51,"C",20,,""
2019,142130124,117069901,5,"C",20,,""
2019,142130123,117069901,51,"C",20,,""
2019,142130125,117069902,43,"C",20,,""
2019,142130126,117069903,51,"C",20,,""
2019,142130127,117069904,45,"C",20,,""
2019,142130128,117069905,51,"C",20,,""
2019,142130129,117069906,51,"C",20,,""
2019,142130133,117069908,21,"C",20,,""
2019,142130134,117069909,51,"C",18,,""
2019,142130135,117069910,5,"C",13,,""
2019,142130136,117069911,51,"C",13,,""
2019,142130137,117069912,16,"C",46,,""
2019,142130138,117069913,51,"C",20,,""
2019,142130139,117069914,49,"C",20,,"N"
2019,142130141,117069916,21,"C",18,,""
2019,142130142,117069917,49,"C",20,,"F"
2019,142130143,117069917,5,"C",20,,""
2019,142130145,117069918,5,"C",20,,""
2019,142130144,117069918,49,"C",20,,"F"
2019,142130146,117069919,11,"C",46,,""
2019,142130147,117069920,51,"C",13,,""
2019,142130149,117069921,51,"C",13,,""
2019,146745494,121202189,11,"C",5,,""
2019,146745496,121202190,11,"C",2,,""
2019,146745495,121202190,41,"C",2,,""
2019,146745497,121202191,41,"C",5,,""
2019,146745498,121202191,11,"C",5,,""
2019,146745499,121202192,41,"C",5,,""
2019,146745500,121202192,11,"C",5,,""
2019,146745502,121202193,11,"C",2,,""
2019,146745501,121202193,41,"C",2,,""
2019,146745503,121202194,45,"C",20,,""
2019,146745504,121202195,45,"C",20,,""
2019,146745505,121202196,51,"C",20,,""
2019,146745508,121202198,5,"C",20,,""
2019,146745507,121202198,49,"C",20,,"F"
2019,146745509,121202199,45,"C",20,,""
2019,146745510,121202200,11,"C",20,,""
2019,146745511,121202201,2,"C",7,,""
2019,146745512,121202202,23,"C",12,,""
2019,146745513,121202203,23,"C",12,,""
2019,146745514,121202204,23,"C",12,,""
2019,146745515,121202205,8,"C",20,,""
2019,146745516,121202206,45,"C",2,,""
2019,146745517,121202207,5,"C",20,,""
2019,146745518,121202208,23,"C",12,,""
2019,146745519,121202209,23,"C",24,,""
2019,146745520,121202210,11,"C",20,,""
2019,146745521,121202211,45,"C",25,,""
2019,146745522,121202212,11,"C",20,,""
2019,146745523,121202213,44,"C",20,,""
2019,146745524,121202214,41,"C",29,,""
2019,146745525,121202215,41,"C",25,,""
2019,146745526,121202216,45,"C",20,,""
2019,146745527,121202217,45,"C",20,,""
2019,146745528,121202218,44,"C",20,,""
2019,146745529,121202219,45,"C",20,,""
2019,146745530,121202220,49,"C",20,,"F"
2019,146745531,121202220,5,"C",20,,""
2019,146745532,121202221,45,"C",20,,""
2019,146745533,121202222,45,"C",20,,""
2019,146745534,121202223,41,"C",20,,""
2019,146745535,121202224,23,"C",24,,""
2019,146745536,121202225,20,"C",20,,""
2019,146745537,121202226,45,"C",5,,""
2019,146745538,121202227,49,"C",20,,"N"
2019,146745539,121202228,45,"C",20,,""
2019,146745540,121202229,49,"C",20,,"N"
2019,142130148,117069921,14,"C",13,,""
2019,142130152,117069923,5,"C",20,,""
2019,142130151,117069923,51,"C",20,,""
2019,142130153,117069924,45,"C",8,,""
2019,142130154,117069925,11,"C",2,,""
2019,142130155,117069926,40,"C",25,,""
2019,142130156,117069927,51,"C",18,,""
2019,142130157,117069928,51,"C",18,,""
2019,142130158,117069929,51,"C",20,,""
2019,142130159,117069930,51,"C",18,,""
2019,142130160,117069931,14,"C",13,,""
2019,142130161,117069932,51,"C",20,,""
2019,142130163,117069933,39,"C",20,,""
2019,142130162,117069933,16,"C",20,,""
2019,142130164,117069934,51,"C",20,,""
2019,142130165,117069935,5,"C",20,,""
2019,142130166,117069936,49,"A",20,,"N"
2019,142130167,117069937,5,"C",20,,""
2019,142130168,117069938,51,"C",20,,""
2019,142130169,117069939,27,"C",20,,""
2019,142130170,117069939,39,"C",13,,""
2019,142130171,117069940,27,"C",20,,""
2019,142130172,117069940,5,"C",20,,""
2019,142130173,117069941,39,"C",13,,""
2019,142130175,117069942,5,"C",20,,""
2019,142130174,117069942,49,"C",20,,"N"
2019,142130176,117069943,45,"C",20,,""
2019,142130177,117069944,5,"C",20,,""
2019,142130178,117069945,7,"C",13,,""
2019,142130179,117069946,23,"C",8,,""
2019,142130180,117069947,5,"C",20,,""
2019,142130181,117069948,44,"C",20,,""
2019,142130182,117069949,45,"C",21,,""
2019,142130183,117069950,21,"C",13,,""
2019,142130184,117069951,51,"C",13,,""
2019,142130186,117069952,5,"C",20,,""
2019,142130185,117069952,44,"C",20,,""
2019,142130187,117069953,40,"C",13,,""
2019,142130188,117069954,51,"C",20,,""
2019,142130189,117069954,5,"C",20,,""
2019,142130190,117069955,16,"C",13,,""
2019,142130191,117069956,40,"C",20,,""
2019,142130192,117069957,51,"C",20,,""
2019,142130193,117069958,27,"C",20,,""
2019,142130194,117069959,51,"C",20,,""
2019,142130196,117069960,5,"C",13,,""
2019,142130195,117069960,27,"C",13,,""
2019,142130197,117069961,51,"C",13,,""
2019,142130198,117069962,39,"C",20,,""
2019,142130200,117069963,51,"C",20,,""
2019,142130199,117069963,7,"C",20,,""
2019,142130201,117069963,5,"C",20,,""
2019,142130203,117069965,16,"C",13,,""
2019,142130204,117069965,39,"C",13,,""
2019,142130205,117069966,5,"C",20,,""
2019,142130208,117069968,39,"C",20,,""
2019,142130209,117069969,45,"C",20,,""
2019,142130211,117069970,5,"C",20,,""
2019,142130210,117069970,49,"C",20,,"N"
2019,142130212,117069971,45,"C",20,,""
2019,142130213,117069972,5,"C",25,,""
2019,142130214,117069973,5,"C",20,,""
2019,142130215,117069974,14,"C",13,,""
2019,142130216,117069975,51,"C",20,,""
2019,142130217,117069976,7,"C",14,,""
2019,142130218,117069977,28,"C",18,,""
2019,142130219,117069978,51,"C",20,,""
2019,142130220,117069979,44,"C",46,,""
2019,142130221,117069980,45,"C",20,,""
2019,142130222,117069981,45,"C",11,,""
2019,142130223,117069982,2,"C",18,,""
2019,142130224,117069983,23,"C",8,,""
2019,142130225,117069984,5,"C",20,,""
2019,142130226,117069985,23,"C",7,,""
2019,142130227,117069986,51,"C",20,,""
2019,142130228,117069987,27,"C",20,,""
2019,142130229,117069988,27,"C",13,,""
2019,142130230,117069989,49,"C",20,,"N"
2019,142130232,117069990,5,"C",20,,""
2019,142130231,117069990,51,"C",20,,""
2019,142130236,117069992,51,"C",20,,""
2019,142130239,117069993,5,"C",18,,""
2019,142130237,117069993,28,"C",23,,""
2019,142130238,117069993,40,"C",23,,""
2019,142130240,117069994,51,"C",20,,""
2019,142130242,117069995,5,"C",20,,""
2019,142130241,117069995,49,"C",20,,"F"
2019,142130243,117069996,14,"C",18,,""
2019,142130244,117069997,51,"C",20,,""
2019,142130245,117069998,49,"C",20,,"F"
2019,142130246,117069998,5,"C",20,,""
2019,142130247,117069999,51,"C",20,,""
2019,142130248,117070000,27,"C",21,,""
2019,142130249,117070001,51,"C",20,,""
2019,142130250,117070002,40,"C",18,,""
2019,142130251,117070003,36,"C",20,,""
2019,142130252,117070004,5,"C",20,,""
2019,142130253,117070005,40,"A",13,,""
2019,142130254,117070006,14,"A",13,,""
2019,142130255,117070007,51,"C",20,,""
2019,142130256,117070008,45,"C",23,,""
2019,142130257,117070009,5,"C",41,,""
2019,142130258,117070010,49,"C",20,,"N"
2019,142130259,117070011,14,"C",20,,""
2019,142130260,117070012,45,"C",20,,""
2019,142130261,117070013,14,"C",20,,""
2019,142130264,117070015,23,"C",8,,""
2019,142130265,117070016,45,"C",23,,""
2019,142130266,117070017,14,"C",20,,""
2019,142130268,117070019,51,"C",20,,""
2019,142130269,117070020,28,"C",13,,""
2019,142130270,117070021,51,"C",13,,""
2019,142130271,117070022,14,"C",18,,""
2019,142130272,117070023,14,"C",18,,""
2019,142130273,117070024,45,"C",20,,""
2019,142130274,117070025,16,"A",1,,""
2019,142130275,117070026,14,"C",20,,""
2019,142130277,117070028,44,"C",20,,""
2019,142130279,117070030,51,"C",20,,""
2019,142130280,117070031,7,"C",20,,""
2019,142130281,117070032,45,"C",23,,""
2019,142130282,117070033,21,"C",13,,""
2019,142130284,117070034,45,"C",20,,""
2019,142130283,117070034,11,"C",20,,""
2019,142130286,117070035,11,"C",5,,""
2019,142130285,117070035,41,"C",2,,""
2019,142130287,117070036,14,"C",18,,""
2019,142130288,117070037,16,"A",1,,""
2019,142130289,117070038,21,"C",13,,""
2019,142130290,117070039,44,"C",14,,""
2019,142130291,117070040,5,"C",20,,""
2019,142130292,117070041,45,"C",20,,""
2019,142130293,117070042,14,"C",20,,""
2019,142130294,117070042,5,"C",20,,""
2019,142130295,117070043,5,"C",20,,""
2019,142130296,117070044,21,"C",18,,""
2019,142130297,117070045,44,"C",20,,""
2019,142130298,117070046,44,"C",20,,""
2019,142130299,117070047,39,"C",20,,""
2019,142130300,117070048,27,"C",13,,""
2019,142130301,117070049,51,"C",20,,""
2019,142130302,117070050,51,"C",20,,""
2019,142130304,117070051,5,"C",20,,""
2019,142130303,117070051,49,"C",20,,"F"
2019,142130305,117070052,5,"C",20,,""
2019,142130308,117070053,40,"C",13,,""
2019,142130307,117070053,21,"C",20,,""
2019,142130306,117070053,27,"C",20,,""
2019,142130309,117070054,44,"C",20,,""
2019,142130310,117070055,49,"C",6,,"N"
2019,142130311,117070056,40,"C",20,,""
2019,142130316,117070059,51,"C",20,,""
2019,142130317,117070060,51,"C",20,,""
2019,142130318,117070061,5,"C",20,,""
2019,142130320,117070062,5,"C",20,,""
2019,142130319,117070062,39,"C",20,,""
2019,142130322,117070064,14,"C",18,,""
2019,142130323,117070064,5,"C",18,,""
2019,142130324,117070065,45,"C",20,,""
2019,142130325,117070066,5,"C",20,,""
2019,142130326,117070067,45,"C",20,,""
2019,142130327,117070068,5,"C",20,,""
2019,142130328,117070069,45,"C",20,,""
2019,142130329,117070070,45,"C",13,,""
2019,142130331,117070071,5,"C",20,,""
2019,142130330,117070071,14,"C",20,,""
2019,142130332,117070072,27,"C",25,,""
2019,142130334,117070073,5,"C",13,,""
2019,142130333,117070073,14,"C",13,,""
2019,142130335,117070074,49,"C",20,,"N"
2019,142130336,117070075,7,"C",20,,""
2019,142130337,117070076,51,"C",20,,""
2019,142130338,117070077,14,"C",20,,""
2019,142130339,117070078,5,"C",18,,""
2019,142130340,117070079,16,"A",20,,""
2019,142130341,117070080,45,"C",8,,""
2019,142130342,117070081,29,"C",20,,""
2019,142130343,117070081,27,"C",20,,""
2019,142130344,117070082,14,"C",20,,""
2019,142130345,117070083,45,"C",20,,""
2019,142130346,117070084,51,"C",13,,""
2019,142130347,117070085,5,"C",20,,""
2019,142130348,117070086,11,"C",12,,""
2019,142130349,117070087,27,"C",18,,""
2019,142130350,117070088,5,"C",20,,""
2019,142130351,117070089,51,"C",20,,""
2019,142130352,117070090,51,"C",18,,""
2019,142130353,117070091,27,"C",20,,""
2019,142130354,117070092,51,"C",20,,""
2019,142130355,117070093,5,"C",20,,""
2019,142130356,117070094,5,"C",15,,""
2019,142130357,117070095,39,"C",13,,""
2019,142130358,117070096,45,"C",20,,""
2019,142130359,117070096,51,"C",13,,""
2019,142130360,117070097,51,"C",20,,""
2019,142130361,117070098,51,"C",20,,""
2019,142130362,117070099,16,"C",13,,""
2019,142130364,117070101,5,"C",20,,""
2019,142130365,117070102,51,"C",23,,""
2019,142130368,117070104,49,"C",20,,"N"
2019,142130370,117070105,49,"C",20,,"F"
2019,142130369,117070105,14,"C",20,,""
2019,142130371,117070106,45,"C",20,,""
2019,142130372,117070107,27,"C",20,,""
2019,142130373,117070108,14,"C",18,,""
2019,142130374,117070109,45,"C",20,,""
2019,142130375,117070110,44,"C",45,,""
2019,142130377,117070111,35,"C",13,,""
2019,142130376,117070111,27,"C",13,,""
2019,142130378,117070112,23,"C",7,,""
2019,142130379,117070113,49,"C",20,,"N"
2019,142130380,117070114,14,"C",20,,""
2019,142130381,117070115,23,"C",24,,""
2019,142130382,117070116,23,"C",7,,""
2019,142130384,117070118,41,"C",2,,""
2019,142130385,117070119,16,"C",13,,""
2019,142130387,117070121,44,"C",7,,""
2019,142130389,117070122,5,"C",18,,""
2019,142130388,117070122,14,"C",18,,""
2019,142130391,117070123,5,"C",20,,""
2019,142130390,117070123,44,"C",20,,""
2019,142130392,117070124,51,"C",13,,""
2019,142130393,117070125,45,"C",13,,""
2019,142130394,117070126,27,"C",13,,""
2019,142130395,117070127,39,"C",20,,""
2019,142130396,117070128,5,"C",41,,""
2019,142130397,117070129,39,"C",13,,""
2019,142130398,117070130,51,"C",5,,""
2019,142130399,117070131,51,"C",20,,""
2019,142130400,117070132,49,"C",20,,"F"
2019,142130401,117070133,16,"C",13,,""
2019,142130402,117070134,51,"C",13,,""
2019,142130403,117070135,36,"C",18,,""
2019,142130404,117070136,49,"C",23,,"F"
2019,142130405,117070136,5,"C",23,,""
2019,142130407,117070137,45,"C",20,,""
2019,142130406,117070137,41,"C",20,,""
2019,142130408,117070138,45,"C",20,,""
2019,142130409,117070139,49,"C",20,,"N"
2019,142130410,117070140,5,"C",20,,""
2019,142130411,117070141,45,"C",7,,""
2019,142130412,117070142,5,"C",25,,""
2019,142130415,117070144,45,"C",17,,""
2019,142130416,117070145,45,"C",20,,""
2019,142130417,117070146,14,"C",20,,""
2019,142130418,117070147,51,"C",20,,""
2019,142130420,117070148,39,"C",13,,""
2019,142130419,117070148,28,"C",13,,""
2019,142130421,117070149,16,"C",18,,""
2019,142130422,117070150,21,"C",30,,""
2019,142130425,117070151,5,"C",20,,""
2019,142130423,117070151,45,"C",20,,""
2019,142130424,117070151,49,"A",20,,"F"
2019,142130426,117070152,44,"C",20,,""
2019,142130427,117070153,45,"C",21,,""
2019,142130428,117070154,45,"C",46,,""
2019,142130429,117070155,5,"C",20,,""
2019,142130430,117070156,51,"C",21,,""
2019,142130432,117070158,21,"C",13,,""
2019,142130433,117070159,45,"C",13,,""
2019,142130435,117070160,39,"C",20,,""
2019,142130434,117070160,29,"C",20,,""
2019,142130436,117070161,21,"C",46,,""
2019,142130438,117070162,5,"C",24,,""
2019,142130437,117070162,40,"C",24,,""
2019,142130439,117070163,27,"C",20,,""
2019,142130440,117070164,23,"C",8,,""
2019,142130441,117070165,27,"C",13,,""
2019,142130442,117070166,39,"C",13,,""
2019,142130443,117070167,51,"C",20,,""
2019,142130444,117070168,51,"C",42,,""
2019,142130446,117070170,39,"C",13,,""
2019,142130447,117070171,51,"C",13,,""
2019,142130448,117070172,16,"C",13,,""
2019,142130449,117070173,51,"C",20,,""
2019,142130450,117070174,51,"C",20,,""
2019,142130451,117070175,27,"C",20,,""
2019,142130452,117070176,49,"C",20,,"N"
2019,142130453,117070177,51,"C",20,,""
2019,142130454,117070178,11,"C",7,,""
2019,142130455,117070179,20,"C",20,,""
2019,142130456,117070180,51,"C",21,,""
2019,142130457,117070181,21,"C",20,,""
2019,142130458,117070182,14,"C",20,,""
2019,142130459,117070183,5,"C",18,,""
2019,142130460,117070184,45,"C",20,,""
2019,142130461,117070185,45,"C",12,,""
2019,142130462,117070186,45,"C",5,,""
2019,142130463,117070187,5,"C",20,,""
2019,142130464,117070188,41,"C",20,,""
2019,142130465,117070189,14,"C",20,,""
2019,142130466,117070190,23,"C",8,,""
2019,142130467,117070191,45,"C",4,,""
2019,142130469,117070193,5,"C",20,,""
2019,142130471,117070195,5,"C",20,,""
2019,142130472,117070196,45,"C",20,,""
2019,142130473,117070197,46,"C",20,,""
2019,142130475,117070199,45,"C",3,,""
2019,142130476,117070200,11,"C",5,,""
2019,142130477,117070201,2,"A",20,,""
2019,142130478,117070202,5,"C",20,,""
2019,142130479,117070203,51,"C",24,,""
2019,142130480,117070203,5,"C",24,,""
2019,142130481,117070204,14,"C",20,,""
2019,142130482,117070205,51,"C",13,,""
2019,142130483,117070206,49,"C",20,,"F"
2019,142130484,117070206,5,"C",20,,""
2019,142130485,117070207,45,"C",46,,""
2019,142130486,117070208,51,"C",46,,""
2019,142130487,117070209,2,"C",13,,""
2019,142130489,117070211,51,"C",20,,""
2019,142130490,117070212,5,"C",20,,""
2019,142130491,117070213,45,"C",18,,""
2019,142130492,117070214,23,"C",12,,""
2019,142130493,117070215,51,"C",20,,""
2019,142130494,117070215,5,"C",20,,""
2019,142130495,117070216,51,"C",20,,""
2019,142130496,117070217,2,"C",13,,""
2019,142130497,117070218,23,"C",12,,""
2019,142130498,117070219,5,"C",20,,""
2019,142130499,117070220,44,"C",20,,""
2019,142130500,117070221,45,"C",20,,""
2019,142130501,117070222,51,"C",20,,""
2019,142130502,117070223,39,"C",13,,""
2019,142130503,117070224,5,"C",20,,""
2019,142130504,117070225,27,"C",20,,""
2019,142130505,117070226,5,"C",20,,""
2019,142130507,117070227,45,"C",13,,""
2019,142130508,117070227,5,"C",13,,""
2019,142130506,117070227,27,"C",20,,""
2019,142130510,117070229,51,"C",20,,""
2019,142130511,117070230,5,"C",13,,""
2019,142130512,117070231,16,"C",13,,""
2019,142130513,117070232,40,"C",13,,""
2019,142130514,117070233,39,"C",13,,""
2019,142130515,117070234,49,"A",25,,"F"
2019,142130516,117070234,5,"C",25,,""
2019,142130517,117070235,5,"C",20,,""
2019,142130518,117070236,51,"C",20,,""
2019,142130519,117070237,14,"C",20,,""
2019,142130520,117070237,49,"C",20,,"N"
2019,142130521,117070238,51,"C",20,,""
2019,142130522,117070239,45,"C",41,,""
2019,142130523,117070240,5,"C",20,,""
2019,142130524,117070241,5,"C",20,,""
2019,142130527,117070243,23,"C",23,,""
2019,142130528,117070244,51,"C",46,,""
2019,142130529,117070245,45,"C",20,,""
2019,142130530,117070245,51,"C",20,,""
2019,142130531,117070246,21,"C",23,,""
